id;durclass_bigram_entropy;durclass_bigram_entropy_norm;durclass_abs_entropy;durclass_abs_hist_02_short;durclass_abs_hist_03_medium;durclass_abs_hist_04_long;durclass_abs_zipf;durclass_rel_entropy;durclass_rel_hist_02_short;durclass_rel_hist_03_medium;durclass_rel_hist_04_long;durclass_rel_zipf;durclass_mean_seg_len;mean_seg_len_02_short;mean_seg_len_03_medium;fuzzyint_bigram_entropy;fuzzyint_bigram_entropy_norm;fuzzyint_entropy;fuzzyint_hist_01_big_jump_up;fuzzyint_hist_02_jump_up;fuzzyint_hist_03_leap_up;fuzzyint_hist_04_step_up;fuzzyint_hist_05_repeat;fuzzyint_hist_06_step_down;fuzzyint_hist_07_leap_down;fuzzyint_hist_08_jump_down;fuzzyint_hist_09_big_jump_down;fuzzyint_zipf;event_density;metrical_event_density;number_notes;total_duration;total_duration_bar;ic_bigram_entropy;ic_bigram_entropy_norm;ic_entropy;ic_hist_density_0;ic_hist_density_1;ic_hist_density_2;ic_hist_density_3;ic_hist_density_4;ic_hist_density_5;ic_max;ic_mean;ic_median;ic_min;ic_range;ic_std;ic_var;ic_zipf;int_bigram_entropy;int_bigram_entropy_norm;abs_int_entropy;abs_int_max;abs_int_mean;abs_int_median;abs_int_mode;abs_int_range;abs_int_std;abs_int_sum;abs_int_var;abs_int_zipf;int_entropy;int_max;int_mean;int_median;int_min;int_range;int_std;int_var;int_zipf;ioiclass_bigram_entropy;ioiclass_bigram_entropy_norm;ioiclass_abs_entropy;ioiclass_abs_hist_02_short;ioiclass_abs_hist_03_medium;ioiclass_abs_hist_04_long;ioiclass_abs_zipf;ioiclass_rel_entropy;ioiclass_rel_hist_02_short;ioiclass_rel_hist_03_medium;ioiclass_rel_zipf;aic_mean_seg_len;aic_mean_seg_len_02_short;aic_mean_seg_len_03_medium;ric_mean_seg_len;ric_mean_seg_len_02_short;ric_mean_seg_len_03_medium;mcm_disp;mcm_entropy;mcm_mean_angle;mcm_mean_length;mcm_std;mcm_var;mcm_zipf;metric_complexity;metric_complexity_compression;metric_complexity_division;syncopicity;parsons_bigram_entropy;parsons_bigram_entropy_norm;mean_segment_length_constant_interval_direction;mean_segment_length_constant_negative_interval_direction;mean_segment_length_constant_positive_interval_direction;parsons_entropy;parsons_hist_ascending;parsons_hist_constant;parsons_hist_descending;parsons_zipf;mean_length_seq_ascending;mean_length_seq_descending;ratio_ascending_descending;pc_bigram_entropy;pc_bigram_entropy_norm;mean_number_of_unique_pc;pc_circ_disp;pc_circ_mean_angle;pc_circ_mean_length;pc_circ_std;pc_circ_var;pc_entropy;pc_hist_density_00_C;pc_hist_density_01_C#;pc_hist_density_02_D;pc_hist_density_03_Eb;pc_hist_density_04_E;pc_hist_density_05_F;pc_hist_density_06_F#;pc_hist_density_07_G;pc_hist_density_08_Ab;pc_hist_density_09_A;pc_hist_density_10_Bb;pc_hist_density_11_B;number_of_unique_pc;pitch_bigram_entropy;pitch_bigram_entropy_norm;pitch_entropy;pitch_max;pitch_mean;pitch_median;pitch_min;pitch_range;pitch_std;pitch_var;pitch_zipf;mean_pattern_distance;mean_pattern_length;extrema_count;extrema_ratio;note_count;CV_dur;nPVI_dur;CV_ioi;nPVI_ioi
2022-12-17-00-55-30_69.0;2.5833215292597984;0.5562880123092521;0.6571100718468149;0.6507936507936508;0.238095238095238;0.0952380952380952;0.6571100718468149;0.6571100718468149;0.6507936507936508;0.238095238095238;0.0952380952380952;0.6571100718468149;1.8529411764705883;2.7333333333333334;1.1538461538461535;4.519619304208562;0.7128905734602775;0.7696997456033746;0.2741935483870967;0.1129032258064516;0.0806451612903225;0.0483870967741935;0.064516129032258;0.0161290322580645;0.0161290322580645;0.0967741935483871;0.2903225806451613;1.3251227459932258;2.1724137931034484;4.3455768235902745;63;29.0;14.4975;4.656170026712836;0.8292806139560318;0.9089910799870544;0.2741935483870967;0.032258064516129;0.1129032258064516;0.1612903225806451;0.1451612903225806;0.2258064516129032;6.0;2.7419354838709675;3.0;0.0;6.0;2.031489870172102;4.126951092611863;1.0103094629160208;5.86516356707114;0.9970286345535452;4.021483644002574;27;9.903225806451612;9.0;12;27;6.546877308870126;614;42.86160249739854;0.8004759735961542;4.639264254978345;27;-0.1612903225806451;2.0;-26;53;11.87052944492408;140.90946930280955;0.6412687286282069;2.768601282345985;0.5961858354791756;0.7027061838629219;0.6129032258064516;0.2419354838709677;0.1290322580645161;0.7027061838629219;0.7027061838629219;0.6129032258064516;0.2419354838709677;0.7027061838629219;1.7222222222222223;2.375;1.1538461538461535;1.7222222222222223;2.375;1.1538461538461535;74.91696375015201;0.5343353018953302;41.56356867389169;0.0814236337792305;2.2396828823948822;0.9185763662207694;0.2114256929477897;0.5934240362811791;0.6868480725623581;0.5;0.7301587301587301;2.3825275749479715;0.751603767869563;1.3777777777777778;1.181818181818182;1.6;0.8034049705195151;0.5161290322580645;0.064516129032258;0.4193548387096774;1.721227120361884;3.7142857142857135;3.0;1.2307692307692308;4.982185624798352;0.6948727669809835;10;12.993282916373952;11.505068703786836;0.1924979855056703;1.815306910808563;0.8075020144943297;0.8138178149005748;0.0158730158730158;0.0793650793650793;0.1428571428571428;0.0;0.1269841269841269;0.0;0.0952380952380952;0.1111111111111111;0.0158730158730158;0.0476190476190476;0.0634920634920634;0.3015873015873015;10;5.857422116838545;0.9957126529161016;4.406872035094421;83;63.68253968253968;66.0;34;49;10.528608640234424;110.85159989921895;0.6867109616281097;;;38;0.6031746031746031;63;0.7552415053347928;0.4573320846113724;0.7552415053347928;0.4573320846113724
2022-12-17-00-44-44_128.0;2.6875753707979286;0.5787378551290375;0.910602952249107;0.546875;0.203125;0.25;0.910602952249107;0.910602952249107;0.546875;0.203125;0.25;0.910602952249107;2.4615384615384617;2.9166666666666665;1.625;4.18533761449704;0.6601635074319924;0.714634858604169;0.3492063492063492;0.0317460317460317;0.0317460317460317;0.0317460317460317;0.0317460317460317;0.0317460317460317;0.0634920634920634;0.1269841269841269;0.3015873015873015;1.3353432651352106;1.765614654601633;3.5314241571483747;64;36.248000000000005;18.123;4.617198681522688;0.8223396773320327;0.8947987817310603;0.2698412698412698;0.0793650793650793;0.1746031746031746;0.1111111111111111;0.0952380952380952;0.2539682539682539;6.0;2.507936507936508;2.0;0.0;6.0;1.9830473253004968;3.932476694381456;1.1508996116875752;5.9219382458708045;0.998516357884145;4.232989202675636;41;13.428571428571429;11.0;12;41;10.169537901683972;846;103.41950113378684;0.7275778308371909;4.804671939675699;36;-0.1269841269841269;-2.0;-41;77;16.844284098100633;283.72990677752585;0.4807161039727732;2.6782337721586664;0.5767262513546073;0.9015703720175258;0.5555555555555556;0.1904761904761904;0.2539682539682539;0.9015703720175258;0.9015703720175258;0.5555555555555556;0.1904761904761904;0.9015703720175258;2.52;2.9166666666666665;1.7142857142857142;2.52;2.9166666666666665;1.7142857142857142;299.4226560649754;0.534105323803037;9.000000000000005;0.0408300926523867;2.5291642510639525;0.9591699073476132;0.2191443478971256;0.552516041877744;0.6367781155015197;0.4682539682539682;0.6875;2.1872931945904583;0.690014178125742;1.3695652173913044;1.434782608695652;1.3333333333333333;0.7360615926706144;0.4444444444444444;0.0317460317460317;0.5238095238095238;2.302478118951609;3.0;3.4285714285714284;0.8484848484848485;4.844199320559405;0.6756276138990212;8;251.933276244285;8.372864172190319;0.044505296655427;2.494853531142988;0.955494703344573;0.7450300238028424;0.28125;0.015625;0.078125;0.078125;0.0;0.140625;0.0;0.234375;0.109375;0.0;0.0625;0.0;8;5.850295796515848;0.994501238206268;4.182864259867247;96;59.5625;59.0;29;67;11.465811953368153;131.46484375;0.8126510644106633;;;41;0.640625;64;0.7913483771937349;0.4388170518596176;0.7913483771937349;0.4388170518596176
2022-12-16-23-02-14_119.0;1.028194851715751;0.2214097098828612;0.3253220415323273;0.9047619047619048;0.0793650793650793;0.0158730158730158;0.3253220415323273;0.3253220415323273;0.9047619047619048;0.0793650793650793;0.0158730158730158;0.3253220415323273;4.846153846153846;8.142857142857142;1.0;4.232333684667089;0.6675763121747963;0.7337323057157025;0.3064516129032258;0.1290322580645161;0.032258064516129;0.0161290322580645;0.064516129032258;0.0161290322580645;0.0483870967741935;0.0806451612903225;0.3064516129032258;1.4592007735959125;3.361075544174136;6.721792477994133;63;18.744;9.3725;4.118518690940209;0.7335229789758128;0.7555822024277561;0.3548387096774194;0.0;0.1129032258064516;0.0806451612903225;0.1612903225806451;0.2903225806451613;5.0;2.564516129032258;3.0;0.0;5.0;2.1069850631154146;4.439386056191467;0.9378953297989612;5.799589796579335;0.9942909573976983;3.9739261362112255;36;12.338709677419354;12.0;12;36;8.911651576387992;765;79.4175338189386;0.8733706454796447;4.684372827270767;32;0.0806451612903225;0.0;-36;68;15.220209810660991;231.65478668054115;0.6733968238315841;1.1424549435054654;0.2460142814114332;0.3630452433068225;0.8870967741935484;0.0967741935483871;0.0161290322580645;0.3630452433068225;0.3630452433068225;0.8870967741935484;0.0967741935483871;0.3630452433068225;4.133333333333334;6.875;1.0;4.133333333333334;6.875;1.0;17.749934656076846;0.5287441589991628;32.322277932717185;0.1655214740446424;1.8966572384311025;0.8344785259553575;0.3452411777518644;0.4900930802428498;0.4963151927437642;0.4838709677419355;0.6825396825396826;2.277981298785042;0.7186230897414176;1.24;1.1666666666666667;1.3636363636363635;0.8074630393159783;0.4838709677419355;0.064516129032258;0.4516129032258064;1.6472684040660568;3.6;3.0;1.0714285714285714;4.320996617383972;0.6026557623008265;8;8.739148254420167;0.8041857902076819;0.232631774875181;1.7078046965935887;0.7673682251248191;0.6896468242012128;0.1587301587301587;0.0;0.365079365079365;0.0317460317460317;0.0158730158730158;0.0317460317460317;0.0;0.1904761904761904;0.0;0.0634920634920634;0.1428571428571428;0.0;8;5.748472318416551;0.989860684523103;4.030940695481975;98;64.95238095238095;62.0;48;50;10.840003179623167;117.50566893424036;0.9029782329035566;;;41;0.6507936507936508;63;0.4544823060760348;0.1619284309372369;0.4544823060760348;0.1619284309372369
2022-12-16-22-17-48_116.0;2.0987946461274727;0.4519508271485224;0.7271158469849744;0.6666666666666666;0.2698412698412698;0.0634920634920634;0.7271158469849744;0.7271158469849744;0.6666666666666666;0.2698412698412698;0.0634920634920634;0.7271158469849744;2.25;3.5;1.2142857142857142;4.27770828364431;0.6747333583125718;0.7019967997640107;0.3548387096774194;0.0967741935483871;0.0483870967741935;0.0483870967741935;0.032258064516129;0.0;0.064516129032258;0.0483870967741935;0.3064516129032258;1.2282868422190083;2.654196157735086;5.307497893850043;63;23.736;11.87;4.364740822229619;0.7773760253709842;0.8726248589776694;0.2741935483870967;0.0161290322580645;0.1451612903225806;0.1935483870967742;0.1612903225806451;0.1935483870967742;6.0;2.596774193548387;3.0;0.0;6.0;1.896173374230447;3.5954734651404787;1.351412372039546;5.897950452317042;0.9984864891017072;4.255196950384403;48;13.112903225806452;12.0;12;48;9.688877625184253;813;93.87434963579604;0.7676511608640211;4.8334875449778085;36;-0.1451612903225806;2.5;-48;84;16.30342015789795;265.8015088449532;0.6094767425627645;2.137295938594297;0.4602416292090169;0.7451524358260552;0.6451612903225806;0.2903225806451613;0.064516129032258;0.7451524358260552;0.7451524358260552;0.6451612903225806;0.2903225806451613;0.7451524358260552;2.1379310344827585;3.333333333333333;1.2;2.1379310344827585;3.333333333333333;1.2;339.9863709411865;0.5319837728387118;6.000000000000005;0.0383208501963982;2.554118689243705;0.9616791498036016;0.2804300595746654;0.6532630333239287;0.7581389698736637;0.5483870967741935;0.8253968253968254;2.11875242671505;0.668391973233127;1.319148936170213;1.181818181818182;1.4782608695652173;0.7324382299373401;0.5483870967741935;0.032258064516129;0.4193548387096774;2.3428759511767128;3.375;3.333333333333333;1.3076923076923077;4.76402776293818;0.6644459686788692;10;267.85455641244454;2.327547660527741;0.0431648777609125;2.5070812229369563;0.9568351222390874;0.8120391437617263;0.1111111111111111;0.0317460317460317;0.1904761904761904;0.0317460317460317;0.1587301587301587;0.0317460317460317;0.0158730158730158;0.1587301587301587;0.0;0.2222222222222222;0.0;0.0476190476190476;10;5.78073038293268;0.9910576693362304;4.433086074053202;88;60.84126984126984;61.0;33;55;12.031976376737124;144.76845553036026;0.6964379903155877;;;42;0.6666666666666666;63;0.5744688391747629;0.3065588379776869;0.5744688391747629;0.3065588379776869
2022-12-16-21-32-35_91.0;2.125156072300487;0.4576274512935723;0.6910820238295113;0.640625;0.328125;0.03125;0.6910820238295113;0.6910820238295113;0.640625;0.328125;0.03125;0.6910820238295113;2.6666666666666665;3.4166666666666665;2.1;4.21526828573972;0.6648845451898354;0.7291168893292969;0.2857142857142857;0.1269841269841269;0.0634920634920634;0.0158730158730158;0.0317460317460317;0.0158730158730158;0.0476190476190476;0.0793650793650793;0.3333333333333333;1.4840711757631853;2.5356576862123617;5.071315372424723;64;25.24;12.62;3.987614846097577;0.7102085337993034;0.7834630220921476;0.1269841269841269;0.0;0.1111111111111111;0.1111111111111111;0.238095238095238;0.3968253968253968;6.0;3.5873015873015874;4.0;0.0;6.0;1.6962603183990537;2.877299067775259;1.3918847551833968;5.857422116838545;0.9957126529161016;3.966527655955888;33;11.555555555555555;9.0;5;33;7.802681219630053;728;60.88183421516754;0.914050228935721;4.659919313028657;31;-0.0634920634920634;0.0;-33;64;13.943050855912846;194.408667170572;0.6738834629663923;2.112995058571016;0.4550087195257264;0.6955534396880136;0.6349206349206349;0.3333333333333333;0.0317460317460317;0.6955534396880136;0.6955534396880136;0.6349206349206349;0.3333333333333333;0.6955534396880136;2.739130434782609;3.636363636363636;2.1;2.739130434782609;3.636363636363636;2.1;53.74108140161525;0.5271461202030431;17.333348480419353;0.0960109644832103;2.164852364790438;0.9039890355167896;0.4050916499883352;0.585240156668728;0.7022263450834877;0.4682539682539682;0.765625;2.117155847080832;0.6678883084355398;1.4;1.3636363636363635;1.4761904761904765;0.7389071886726621;0.492063492063492;0.0317460317460317;0.4761904761904761;2.231266771002596;3.25;3.142857142857143;1.0333333333333334;5.060225359836184;0.7057570837656268;11;64.6483715785655;11.758950705316956;0.0876058726037835;2.2067656171106247;0.9123941273962164;0.8831896988689006;0.015625;0.171875;0.15625;0.015625;0.0625;0.078125;0.03125;0.109375;0.078125;0.15625;0.0;0.125;11;5.755057701277749;0.9909946573815872;4.524943312595209;86;66.84375;67.0;40;46;10.53894377712966;111.0693359375;0.6462155901023382;;;41;0.640625;64;0.5833058377642556;0.3503081683445382;0.5833058377642556;0.3503081683445382
2022-12-16-20-00-04_104.0;0.9035950617188004;0.194578605536584;0.4488644887230295;0.90625;0.09375;0.0;0.4488644887230295;0.4488644887230295;0.90625;0.09375;0.0;0.4488644887230295;5.818181818181818;9.666666666666666;1.2;4.703408003586344;0.7418800131621882;0.785614085092198;0.2698412698412698;0.0952380952380952;0.0634920634920634;0.0;0.1428571428571428;0.0317460317460317;0.0793650793650793;0.0793650793650793;0.238095238095238;0.9437452698787796;3.558718861209965;7.117061965391939;64;17.983999999999998;8.992474747474747;4.288738552867836;0.7638397480793908;0.7937283745471758;0.3174603174603174;0.0;0.1428571428571428;0.1587301587301587;0.1269841269841269;0.2539682539682539;5.0;2.5396825396825395;3.0;0.0;5.0;1.9826661288739529;3.930964978584026;0.6057531654363233;5.857422116838545;0.9957126529161016;3.9695883045922766;48;10.0;8.0;0;48;8.89622712968015;630;79.14285714285714;0.8826938028653929;4.643735979557963;34;0.0;0.0;-48;82;13.384425917567668;179.14285714285714;0.6928043436871333;0.9136644815252656;0.1967469370686063;0.4537163391869451;0.9047619047619048;0.0952380952380952;0.0;0.4537163391869451;0.4537163391869451;0.9047619047619048;0.0952380952380952;0.4537163391869451;5.727272727272728;9.5;1.2;5.727272727272728;9.5;1.2;446.0973345805921;0.5355664175928696;40.95184087935709;0.0334600772114882;2.606684589991763;0.9665399227885118;0.1292082662741164;0.5438451571104631;0.5956268221574342;0.492063492063492;0.78125;2.749610779235235;0.867405625680155;1.2857142857142858;1.2272727272727273;1.35;0.914100892018565;0.4285714285714285;0.1428571428571428;0.4285714285714285;0.8923179639402904;3.0;3.25;1.0;4.872775019921001;0.6796131087760034;12;46.56651624396192;2.4196604874017766;0.1030692166127847;2.1318323154028915;0.8969307833872153;0.8742514426579797;0.0625;0.046875;0.296875;0.0625;0.015625;0.078125;0.03125;0.15625;0.078125;0.0625;0.09375;0.015625;12;5.592126550381072;0.9809991556589356;4.2438680588649005;86;65.609375;65.0;26;60;9.18663633270497;84.394287109375;0.7970418230438289;;;34;0.53125;64;0.3826274329281808;0.1307855049836518;0.3826274329281808;0.1307855049836518
2022-12-16-18-39-37_69.0;1.107383614851139;0.2384620818554802;0.3858198527228945;0.875;0.109375;0.015625;0.3858198527228945;0.3858198527228945;0.875;0.109375;0.015625;0.3858198527228945;6.4;11.2;1.75;4.833487544977806;0.762397776410889;0.8180566896079834;0.2539682539682539;0.0952380952380952;0.0793650793650793;0.0158730158730158;0.1428571428571428;0.0158730158730158;0.0793650793650793;0.1269841269841269;0.1904761904761904;1.1526780375483467;3.3264033264033266;6.651933585650469;64;19.24;9.621262626262626;4.4256776657012775;0.7882290961731249;0.8623795328373769;0.2222222222222222;0.0158730158730158;0.1428571428571428;0.0634920634920634;0.1904761904761904;0.3174603174603174;6.0;3.126984126984127;4.0;0.0;6.0;2.019681441894284;4.079113126732175;1.3455897044793057;5.9219382458708045;0.998516357884145;3.928475757516357;32;8.80952380952381;7.0;0;32;7.188741512611744;555;51.678004535147394;0.8813546562367954;4.554284042678598;32;0.238095238095238;0.0;-29;61;11.367894481534856;129.22902494331063;0.7039199753829743;1.1202836572729569;0.2412399547900949;0.3899983760020016;0.873015873015873;0.1111111111111111;0.0158730158730158;0.3899983760020016;0.3899983760020016;0.873015873015873;0.1111111111111111;0.3899983760020016;6.3;11.0;1.75;6.3;11.0;1.75;275.72619483117285;0.5356391481285857;23.176659991586032;0.0425453961434283;2.512840475860336;0.9574546038565716;0.1452643404669281;0.6965483162962155;0.9327791722749706;0.4603174603174603;0.546875;2.7888398680341;0.8797810253445053;1.3404255319148937;1.3;1.4736842105263157;0.913565649547582;0.4444444444444444;0.1428571428571428;0.4126984126984127;0.9333694410490392;3.2857142857142856;3.0;1.0769230769230769;5.0586401936439644;0.7055359983021247;9;23.75211448171325;9.951767424106514;0.1435853718879778;1.9701905971921496;0.8564146281120222;0.8025006117939919;0.046875;0.203125;0.03125;0.015625;0.09375;0.0;0.109375;0.15625;0.0;0.203125;0.0;0.140625;9;5.755057701277749;0.9909946573815872;4.0010600095016216;87;63.375;61.0;45;42;8.661156100660003;75.015625;0.817355435045019;;;31;0.484375;64;0.5542426191796355;0.1244523017024996;0.5542426191796355;0.1244523017024996
2022-12-16-18-06-35_162.0;2.695081033451069;0.5803541116077948;0.8765858788753874;0.53125;0.34375;0.125;0.8765858788753874;0.8765858788753874;0.53125;0.34375;0.125;0.8765858788753874;2.2857142857142856;2.833333333333333;2.2;4.365430286773706;0.6885699637668778;0.753923682133866;0.3015873015873015;0.0476190476190476;0.1111111111111111;0.0;0.0634920634920634;0.0317460317460317;0.0634920634920634;0.1111111111111111;0.2698412698412698;1.0898532384864177;2.1333333333333337;4.266876418840791;64;30.0;14.999262626262626;4.242694150089235;0.7556390744814735;0.7925424425412121;0.2857142857142857;0.0;0.0793650793650793;0.1904761904761904;0.2063492063492063;0.238095238095238;5.0;2.746031746031746;3.0;0.0;5.0;1.935206432270244;3.7450239355001256;0.6231413540607593;5.825164052322415;0.9943979089668518;3.883416383845406;53;10.523809523809524;9.0;12;53;9.04812028686752;663;81.86848072562356;0.8519799106489695;4.454844955273985;53;-0.1746031746031746;0.0;-36;89;13.87762808805835;192.58856135046605;0.6869554789235175;2.699152312492782;0.5812308138301154;0.8748515296842535;0.5396825396825397;0.3333333333333333;0.1269841269841269;0.8748515296842535;0.8748515296842535;0.5396825396825397;0.3333333333333333;0.8748515296842535;2.25;2.833333333333333;2.1;2.25;2.833333333333333;2.1;73.55035950672485;0.5288823551560182;6.602329802131488;0.0821715381504141;2.2355966935430467;0.9178284618495858;0.3503990174320402;0.7102834935627144;0.9046939712524128;0.5158730158730159;0.65625;2.483616470420994;0.7834937638243654;1.4;1.4285714285714286;1.45;0.8059924147413842;0.4603174603174603;0.0634920634920634;0.4761904761904761;1.641816885440175;3.5;3.0;0.9666666666666668;4.094686924545528;0.5710920161259475;9;2.4451758047321195;6.864738971984255;0.4120305236107822;1.331658999851642;0.5879694763892178;0.6870365739586934;0.125;0.015625;0.03125;0.0;0.09375;0.109375;0.0;0.46875;0.0625;0.03125;0.0;0.0625;9;5.362122979021179;0.9550133716422112;3.704802676562444;101;62.75;64.0;31;70;10.105691465703869;102.125;1.0053700700881547;;;36;0.5625;64;0.6415659009743314;0.4209968847987265;0.6415659009743314;0.4209968847987265
2022-12-16-15-03-23_129.0;1.0274955335748654;0.2212591199179037;0.5086113313826897;0.8870967741935484;0.1129032258064516;0.0;0.5086113313826897;0.5086113313826897;0.8870967741935484;0.1129032258064516;0.0;0.5086113313826897;4.769230769230769;7.857142857142857;1.1666666666666667;4.092761673533846;0.6455612785273538;0.6857453882121605;0.3278688524590163;0.0983606557377049;0.0491803278688524;0.0;0.0327868852459016;0.0;0.0655737704918032;0.1147540983606557;0.3114754098360656;1.2246211778237717;3.3077251387110547;6.615970811259438;62;18.744;9.371262626262626;4.101827886878568;0.7305502867931286;0.7948086088711468;0.3114754098360656;0.0;0.0655737704918032;0.2295081967213114;0.1147540983606557;0.2622950819672131;6.0;2.6885245901639343;3.0;0.0;6.0;2.020720400728392;4.083310937919914;1.3968809650917209;5.740223928941903;0.9928847560745052;3.878650913141041;44;12.557377049180328;12.0;12;44;9.088859313023404;766;82.60736361193227;0.9411246977597963;4.579550708258484;33;0.0;0.0;-44;77;15.501454188791874;240.29508196721312;0.6988135370213087;1.2019797823824292;0.2588322577751353;0.3986618499925309;0.8688524590163934;0.1147540983606557;0.0163934426229508;0.3986618499925309;0.3986618499925309;0.8688524590163934;0.1147540983606557;0.3986618499925309;3.8125;6.625;1.0;3.8125;6.625;1.0;55.7940766559456;0.5329972580543639;6.5420068236104;0.0942439873015241;2.173415859838292;0.905756012698476;0.2576993912395566;0.5755153154157838;0.6346371882086168;0.5163934426229508;0.7741935483870968;2.1680787251001146;0.6839526878754675;1.326086956521739;1.3636363636363635;1.318181818181818;0.7414646215243861;0.4754098360655737;0.0327868852459016;0.4918032786885246;2.2048068385364066;3.4;3.0;0.9666666666666668;4.309950100831461;0.6011150883676559;9;21.47403577738536;5.577404453921658;0.1508447114235375;1.9449958213338912;0.8491552885764625;0.7186021988518758;0.0161290322580645;0.0161290322580645;0.2096774193548387;0.0;0.1935483870967742;0.0161290322580645;0.0;0.3225806451612903;0.0;0.0806451612903225;0.0483870967741935;0.0967741935483871;9;5.570081599858016;0.9819576749020889;4.016376691787831;100;62.91935483870968;62.0;28;72;12.344906729676495;152.396722164412;0.8851376760989922;;;41;0.6612903225806451;62;0.459455587006371;0.1800430386481354;0.459455587006371;0.1800430386481354
2022-12-16-14-28-47_139.0;0.7905509533915485;0.1702358817941557;0.3955378064564775;0.921875;0.078125;0.0;0.3955378064564775;0.3955378064564775;0.921875;0.078125;0.0;0.3955378064564775;7.111111111111111;11.8;1.25;4.814340915821467;0.7593777319070558;0.7818407239376266;0.2539682539682539;0.1111111111111111;0.1111111111111111;0.0;0.0952380952380952;0.0158730158730158;0.0476190476190476;0.1269841269841269;0.238095238095238;1.0604061361971735;3.659652333028363;7.319524508161686;64;17.487999999999996;8.743737373737373;4.090921415666378;0.7286078050772441;0.7508371073637748;0.238095238095238;0.0;0.0952380952380952;0.1746031746031746;0.0952380952380952;0.3968253968253968;5.0;3.0793650793650795;3.0;0.0;5.0;1.978468120747033;3.914336104812296;0.9428413809967487;5.825164052322415;0.9943979089668518;3.866935329840388;29;10.38095238095238;7.0;5;29;7.982975081788906;654;63.72789115646259;0.820645567282474;4.592226257370076;29;0.2857142857142857;0.0;-29;58;13.092380640624617;171.41043083900226;0.6680060824918541;0.7996836637441421;0.1722025039244238;0.3999380474390279;0.9206349206349206;0.0793650793650793;0.0;0.3999380474390279;0.3999380474390279;0.9206349206349206;0.0793650793650793;0.3999380474390279;7.0;11.6;1.25;7.0;11.6;1.25;143.29355942414273;0.5355664175928696;13.439877398912836;0.0589678488585409;2.379396107506373;0.941032151141459;0.1292082662741164;0.6975071413846925;0.9346968224519246;0.4603174603174603;0.5;2.584421169502668;0.8152941057995879;1.431818181818182;1.35;1.5;0.8559631658263385;0.4761904761904761;0.0952380952380952;0.4285714285714285;1.3235901918229986;3.111111111111111;3.4;1.1111111111111112;4.582195551881996;0.6390855623957342;8;11.061981150419731;10.229878931074293;0.2079547638430369;1.7722498156056985;0.7920452361569631;0.7248396856896442;0.0;0.0;0.15625;0.03125;0.109375;0.0;0.09375;0.0625;0.015625;0.234375;0.0;0.296875;8;5.723311669531717;0.9899594477995984;3.98930776669686;81;60.03125;59.0;35;46;9.45378355144119;89.3740234375;0.9111303369047472;20.0;3.0;35;0.546875;64;0.3256238041674468;0.0985190464876851;0.3256238041674468;0.0985190464876851
