CSV Name,Average Distance
2022-11-12-01-03-44-152.0_nopitch_quant_tempo_cut.csv,0.5
2022-12-12-01-47-45-71.0_nopitch_quant_tempo_cut.csv,4.0
2022-12-23-15-15-30-69.0_nopitch_quant_tempo_cut.csv,3.3582089552238807
2023-01-18-23-36-43-139.0_nopitch_quant_tempo_cut_nopitch.csv,4.811881188118812
2022-11-24-17-35-20-79.0_nopitch_quant_tempo_cut.csv,3.8317757009345796
2023-01-14-15-07-59-74.0_nopitch_quant_tempo_cut.csv,1.5
2022-12-23-12-54-30-144.0_nopitch_quant_tempo_cut.csv,3.140625
2022-11-12-22-02-15-161.0_nopitch_quant_tempo_cut.csv,0.0
2022-11-14-15-37-42-72.0_nopitch_quant_tempo_cut.csv,1.7096774193548387
2022-11-25-22-48-02-154.0_nopitch_quant_tempo_cut.csv,4.715846994535519
2022-12-24-09-23-09-153.0_nopitch_quant_tempo_cut.csv,2.596774193548387
2023-01-21-02-32-36-136.0_nopitch_quant_tempo_cut.csv,4.807291666666667
2022-12-29-23-04-25-132.0_nopitch_quant_tempo_cut.csv,1.4027777777777777
2023-02-09-08-34-31-139.0_nopitch_quant_tempo_cut.csv,2.4473684210526314
2022-12-03-02-39-49-139.0_nopitch_quant_tempo_cut.csv,3.382716049382716
2023-01-10-15-30-19-143.0_nopitch_quant_tempo_cut.csv,2.8666666666666667
2022-12-31-01-36-41-162.0_nopitch_quant_tempo_cut.csv,3.8535031847133756
2023-01-21-02-20-49-82.0_nopitch_quant_tempo_cut.csv,1.35
2022-11-16-01-48-03-107.0_nopitch_quant_tempo_cut.csv,4.675675675675675
2022-12-10-00-02-45-114.0_nopitch_quant_tempo_cut.csv,4.630541871921182
2023-01-21-13-07-28-78.0_nopitch_quant_tempo_cut.csv,3.3813559322033897
2022-11-20-16-53-29-134.0_nopitch_quant_tempo_cut.csv,3.548780487804878
2023-02-14-19-00-46-94.0_nopitch_quant_tempo_cut_nopitch.csv,4.5588235294117645
2023-01-06-18-51-59-146.0_nopitch_quant_tempo_cut.csv,4.428030303030303
2023-02-10-09-12-42-129.0_nopitch_quant_tempo_cut.csv,4.135593220338983
2022-12-04-19-11-38-117.0_nopitch_quant_tempo_cut.csv,4.220588235294118
2022-12-30-14-14-34-71.0_nopitch_quant_tempo_cut.csv,3.3095238095238093
2022-12-12-13-38-06-95.0_nopitch_quant_tempo_cut.csv,4.819148936170213
2022-12-27-22-28-44-72.0_nopitch_quant_tempo_cut.csv,2.857142857142857
2022-11-28-22-59-40-129.0_nopitch_quant_tempo_cut.csv,4.339285714285714
2023-01-15-19-58-07-144.0_nopitch_quant_tempo_cut.csv,3.477272727272727
